zip,population,density
60109,568,75.3
60110,39333,1672.6
60111,150,4.9
60112,4356,476.3
60113,339,836.5
60115,45325,221.3
60118,15836,304.4
60119,10246,79.4
60120,50922,1182.9
60123,48952,1336
60124,22338,191.3
60126,48410,1611.8
60129,260,5.5
60130,14041,1975.3
60131,18025,1258.9
60133,38400,1808.9
60134,29401,718.7
60135,6906,60.4
60136,7742,389
60137,38279,1348.7
60139,34364,2390.8
60140,17639,67.5
60141,216,206.4
60142,28121,254.5
60143,10996,581.3
60144,69,543.3
60145,2673,28.3
60146,2655,19.5
60148,52963,1463.2
60150,1692,12.9
60151,4024,19.2
60152,12345,51.3
60153,23810,3105.5
60154,16573,1343.3
60155,7829,1647.6
60156,28886,991.9
60157,2502,616
60160,25412,2208
60162,8165,978.8
60163,5161,1248.7
60164,21600,1795.5
60165,4923,5618.4
60169,33667,1700.2
60171,10148,1752.2
60172,24551,1357.6
60173,12162,770.2
60174,31405,858
60175,25734,289.7
60176,11704,1718.7
60177,23109,1023.6
60178,22413,121.6
60180,2077,30.2
60181,28801,1684.6
60184,2357,116.4
60185,36129,464.6
60187,29708,1690.7
60188,42602,1632.1
60189,30427,1152
60190,11143,885.9
60191,14147,983.3
60192,15650,599
60193,40248,1656.2
60194,18946,2108.7
60195,5568,932.9
60201,42296,3524.5
60202,32861,3962.6
60203,4188,2561
60301,2536,6261
60302,32048,4117.3
60304,17641,4341.9
60305,11064,1742.4
60401,7779,53
60402,63554,4649.3
60403,18254,1034.7
60404,18796,430.3
60406,25256,1767
60407,1696,54.4
60408,5649,294.4
60409,36955,1929.4
60410,12791,197.6
60411,57800,709
60415,14254,2374.5
60416,9164,162.4
60417,15225,154.2
60419,22644,2092.6
60420,4812,23.4
60421,3843,37.6
60422,9768,862.4
60423,30938,322.1
60424,2465,18.3
60425,8912,731.2
60426,28924,1483
60428,12271,907
60429,15387,1543.3
60430,20227,1139.6
60431,23219,641.2
60432,20222,986.2
60433,16629,514.5
60435,49863,1764.3
60436,18945,469.4
60437,183,3.8
60438,28960,1403.9
60439,23422,291.3
60440,52246,1271
60441,35415,507.7
60442,10531,56
60443,21554,706.1
60444,1721,14.4
60445,25930,1454.8
60446,40085,919.3
60447,14220,77.6
60448,26710,519.7
60449,9400,73.2
60450,20460,49.9
60451,34945,513.2
60452,28324,1160.7
60453,56420,2596
60455,16479,1458.1
60456,4308,3506.3
60457,14018,1872.8
60458,15288,1939.3
60459,28908,2661.6
60460,1333,6.1
60461,4917,671.6
60462,40305,953.9
60463,14926,1052.8
60464,9715,475.7
60465,17473,1422.7
60466,21989,1333
60467,26628,691.9
60468,6044,32.7
60469,5780,2444.9
60470,497,6.4
60471,14055,1135
60472,4870,1257.9
60473,22201,1018.1
60474,986,88.8
60475,9674,790.4
60476,2493,273.4
60477,37919,1154.7
60478,17112,1250.7
60479,934,7.2
60480,5370,347.2
60481,11540,41.6
60482,10916,1749.7
60484,6580,392.6
60487,26588,1205.4
60490,22202,836.9
60491,22961,344.8
60501,11854,927.7
60502,22622,813.3
60503,16973,1916.9
60504,38013,1654.2
60505,77190,2642.1
60506,54216,1097.2
60510,29533,429.5
60511,1932,23.2
60512,1184,53.7
60513,18880,2329.7
60514,10109,1851.3
60515,28566,941.9
60516,29268,1421.6
60517,32328,1425.2
60518,3543,10.3
60519,63,587.6
60520,2810,24.8
60521,18402,1438.6
60523,10136,426.5
60525,30576,954.8
60526,13546,1909.1
60527,27903,731.8
60530,484,8.9
60531,1759,12.6
60532,28178,1171.3
60534,10544,2421.8
60536,116,66.1
60537,647,390.7
60538,28451,1019.1
60539,273,175.9
60540,45112,1254.2
60541,3660,14.4
60542,18125,704.1
60543,40027,327.3
60544,26498,433.7
60545,13259,132
60546,15685,1562.2
60548,12374,116.7
60549,232,10.4
60550,1454,12.5
60551,5500,33.9
60552,4401,63.3
60553,701,5.9
60554,12166,127.7
60555,13448,759.3
60556,2029,14.8
60557,157,89
60558,13227,1419.8
60559,24529,1969.4
60560,24886,111.4
60561,23163,1429.9
60563,37409,914.1
60564,42513,992.7
60565,40773,1260
60585,24368,539.4
60586,47692,1018.2
60601,14675,11892.3
60602,1244,5339.8
60603,1174,1313.9
60604,782,2376.8
60605,27519,7647.5
60606,3101,4051.1
60607,29591,4031.2
60608,79205,5068.9
60609,61495,3237.2
60610,39019,12585.9
60611,32426,13562.3
60612,34311,3447.3
60613,50113,8572.6
60614,71308,8244.5
60615,41563,7086.4
60616,54464,4677.4
60617,82534,2345.8
60618,94395,7114.6
60619,61258,4092.5
60620,68096,3935.6
60621,29042,3718.9
60622,52793,8213
60623,85979,6621.1
60624,36158,4162.1
60625,79243,7837.6
60626,49730,11355.1
60628,66724,2553
60629,111850,6466.2
60630,57344,4374.4
60631,29529,2971.5
60632,91039,4744.1
60633,12871,485.3
60634,75995,4033
60636,32203,4038.1
60637,47454,4220.3
60638,58797,1913
60639,90517,7156.5
60640,69715,10530.6
60641,71023,6845.9
60642,20201,4316.4
60643,49870,2625
60644,47712,5360.9
60645,47732,7743.1
60646,27987,2295.2
60647,87509,8385
60649,46024,6148.9
60651,63218,7099.1
60652,43907,3153.6
60653,31972,4950.5
60654,19135,10154.9
60655,28804,2502.6
60656,27579,3261.9
60657,70052,11207.9
60659,41068,7256.4
60660,43242,12796.8
60661,9926,10120.5
60706,23301,3020
60707,43019,4593.1
60712,12539,1827.6
60714,29743,1816.6
60803,22390,1135.5
60804,83147,4266.2
60805,19666,2249.1
60827,28577,1538.2
60901,35509,149.8
60910,671,414.2
60911,1308,8.3
60912,521,6.5
60913,1409,13.6
60914,29969,230.3
60915,10121,1311.7
60917,529,6
60918,777,6.8
60919,481,6.2
60920,199,34.9
60921,1517,8.2
60922,2389,17.9
60924,1485,8.7
60926,35,9.4
60927,2106,12.6
60928,775,24.8
60929,803,7.2
60930,925,8
60931,537,5.2
60932,92,40.7
60933,312,57.6
60934,259,3.3
60935,1210,21.7
60936,4103,16.5
60938,1959,16.1
60940,3433,17.2
60941,2180,15
60942,5871,20.7
60945,175,111.6
60946,445,3.8
60948,1496,12.5
60949,535,9.7
60950,11803,61.5
60951,825,7
60952,686,6.4
60953,2449,6.4
60954,5846,35.5
60955,1614,8.4
60957,5288,21.7
60958,1784,15.8
60959,1060,7.5
60960,1092,4.9
60961,725,7.3
60962,645,5
60963,1895,9
60964,5070,25.6
60966,1626,9.8
60968,335,3.9
60969,58,99.1
60970,6948,21.4
60973,411,4.3
60974,294,79.4
61001,1042,11.7
61006,1905,9.8
61007,507,7.7
61008,34292,153.4
61010,7805,79.8
61011,2326,29.8
61012,2432,23.2
61013,504,596.8
61014,1289,7
61015,1107,8.9
61016,4962,66.2
61018,1002,12.9
61019,3244,37.9
61020,3131,38
61021,23031,61.2
61024,2534,16.2
61025,4645,54
61027,77,78
61028,2051,7.2
61030,2302,14.3
61031,1541,13.8
61032,29896,82.6
61036,6620,24.8
61037,55,321.8
61038,1149,12.3
61039,1012,11.1
61041,959,8.6
61042,605,3.1
61043,76,26.8
61044,277,7.1
61046,2451,13.3
61047,1839,9.9
61048,3876,20.2
61049,560,11.1
61050,445,15.2
61051,1688,11.3
61052,821,16.1
61053,2612,10
61054,3674,38.6
61057,111,38.6
61059,212,32.7
61060,1425,15.3
61061,6382,25.8
61062,1803,10.4
61063,4260,20.9
61064,3640,14.1
61065,10360,84.3
61067,752,10.4
61068,14289,48.8
61070,1503,12.6
61071,13997,78.1
61072,11565,86.7
61073,19165,283.2
61074,4188,23
61075,992,7.3
61077,36,881.2
61078,1253,9.2
61079,170,41.1
61080,10440,163.1
61081,21129,68.6
61084,3085,35.3
61085,3629,10.3
61087,1493,21.7
61088,6052,42.2
61089,728,7.8
61091,45,29.8
61101,19546,200.2
61102,17760,230.3
61103,23964,549.5
61104,19454,1649.5
61107,30905,792.6
61108,27819,1036.2
61109,27224,283.1
61111,23837,636.8
61112,66,42.5
61114,15591,765.8
61115,22574,842.4
61201,38385,844.3
61230,1121,25.3
61231,5213,14.5
61232,1229,175.1
61234,1267,8.4
61235,1519,10.3
61236,123,51.6
61238,3534,12.1
61239,1239,280.4
61240,6138,61.5
61241,6827,152.4
61242,1208,14.1
61243,248,3.7
61244,23679,354.6
61250,2502,12.3
61251,337,7.5
61252,5341,35.6
61254,11004,25.5
61256,1962,532.9
61257,1198,11.4
61258,236,213.2
61259,1283,6.4
61260,1062,5.6
61261,934,21
61262,1123,10.7
61263,743,678.1
61264,10621,56.8
61265,43706,921.3
61270,7007,18.6
61272,1198,6.4
61273,3243,27.4
61274,201,5.5
61275,4750,50
61276,110,22.8
61277,3245,10.2
61278,479,157.7
61279,870,9.6
61281,2394,26
61282,7820,906.3
61283,1742,7.6
61284,2110,19.6
61285,1627,15.9
61301,10088,102.7
61310,3748,14.3
61311,204,5.8
61312,511,5.2
61313,209,2.6
61314,885,6.7
61315,213,86.4
61316,299,68.8
61317,479,60.6
61318,845,7.8
61319,1434,10.1
61320,724,293.3
61321,248,3.9
61322,1454,161.2
61323,91,243.3
61324,92,216.3
61325,970,8.2
61326,2297,19.2
61327,1326,13.9
61328,25,33.3
61329,1185,281.9
61330,1437,7.4
61331,18,768.7
61332,77,101.7
61333,323,8.2
61334,732,7.7
61335,441,9.8
61336,569,6.2
61337,393,27.8
61338,257,193.6
61340,245,220.5
61341,7999,35
61342,8763,33.9
61344,376,5.9
61345,835,6.7
61346,67,162.3
61348,4483,47.6
61349,863,5.7
61350,23835,60.9
61353,1201,16.2
61354,10589,99.1
61356,10680,24.5
61358,312,7.4
61359,338,145.5
61360,3678,26.4
61361,1117,6.4
61362,5585,91.5
61363,266,165
61364,19054,53.6
61367,739,7.2
61368,1428,7.8
61369,1656,14.4
61370,1393,10.7
61372,161,217.1
61373,2134,16.2
61374,118,16.3
61375,1157,9.3
61376,2118,9.1
61377,1421,10.3
61378,333,3.3
61379,1488,12.7
61401,33685,117.4
61410,3892,36.7
61411,444,3.9
61412,1467,6.8
61413,906,13.1
61414,937,6.5
61415,1889,6
61416,294,102.9
61417,286,3.5
61418,542,4.9
61419,114,93.9
61420,1121,5.8
61421,1300,5.7
61422,3164,33.3
61423,519,5.4
61424,135,52.9
61425,375,6
61426,109,13
61427,2192,15.3
61428,1022,11.6
61430,677,184.3
61431,296,4.3
61432,658,7.1
61433,107,26.9
61434,3012,16.2
61435,29,4.6
61436,650,6
61437,972,7.8
61438,917,6.8
61439,242,154.2
61440,690,5.8
61441,1001,5.6
61442,708,11.3
61443,13663,56.3
61447,1025,9.6
61448,3837,35
61449,337,5.3
61450,1787,8
61451,331,6.6
61452,222,3.9
61453,578,5.3
61454,500,9
61455,20698,49.9
61458,669,3.8
61459,385,4.8
61460,322,3.2
61462,11521,28.7
61465,1161,11.2
61466,326,5.6
61467,1170,8.2
61468,81,20.6
61469,2248,18.5
61470,537,9.5
61471,60,167.2
61472,517,6.3
61473,1509,6.2
61474,292,4
61475,203,2.7
61476,375,3.9
61477,573,4.9
61478,319,3.1
61479,65,5.3
61480,1210,8
61482,671,4.5
61483,2090,8
61484,832,8.3
61485,447,5
61486,1469,13.9
61488,1040,16.7
61489,870,7.6
61490,1134,10.7
61491,1927,8.5
61501,1534,9.6
61516,676,8.8
61517,3274,18.3
61519,230,75.8
61520,16806,44.8
61523,11191,81
61524,381,424.8
61525,9188,111.2
61526,810,13.2
61528,3127,56.3
61529,2699,17.4
61530,7245,41.6
61531,3335,23.2
61532,645,6.2
61533,2509,22.9
61534,1806,12.2
61535,1697,72.6
61536,2918,27.4
61537,2754,19.5
61539,206,101.4
61540,2770,21.6
61541,91,319.9
61542,3628,12.7
61543,152,7.5
61544,590,8.4
61545,700,8.2
61546,3767,16.6
61547,4138,66
61548,11950,61.6
61550,17787,167.3
61552,146,171.8
61553,140,308.4
61554,42059,243
61559,3263,13.1
61560,560,8.8
61561,2469,19.5
61562,44,654.1
61563,519,582.6
61564,962,1451.1
61565,1448,8.8
61567,540,6.5
61568,4223,25.6
61569,1184,12
61570,1787,10.9
61571,24974,161.4
61572,1191,11.6
61602,877,283.2
61603,16655,1614.6
61604,30582,774.3
61605,15713,1518.8
61606,7870,2329.6
61607,10673,131.8
61610,5493,498.1
61611,24877,238.4
61614,28012,885.1
61615,23168,273.9
61616,5910,936.5
61625,370,10588
61701,35783,1246.3
61704,37204,753
61705,12971,54.2
61720,201,3.2
61721,592,6.7
61722,478,4.2
61723,2595,13.8
61724,494,5.4
61725,1703,12.4
61726,2427,10.8
61727,9826,31.4
61728,1311,8.3
61729,1201,22
61730,301,5
61731,194,4.9
61732,2057,14.5
61733,831,20.2
61734,2765,13.4
61735,454,5.2
61736,1750,19
61737,476,5.8
61738,4395,20.4
61739,4577,19.4
61740,1536,8.6
61741,1703,12
61742,1250,69.8
61743,205,5.4
61744,1865,10
61745,4614,21.7
61747,1479,21.7
61748,2720,27.2
61749,461,6.6
61750,154,43
61751,83,28.8
61752,4389,20.1
61753,3058,13.7
61754,1063,7.2
61755,4738,36.8
61756,2413,10.9
61759,1529,17.4
61760,2519,13.4
61761,55222,480.6
61764,14026,34.3
61769,621,6.3
61770,1138,6.9
61771,743,14.4
61772,238,4.9
61773,413,4.2
61774,1120,8.6
61775,327,3.4
61776,1348,12.4
61777,728,9.1
61778,691,8.7
61801,31157,2233.6
61802,19349,88.8
61810,346,6.8
61811,678,9.6
61812,381,5.4
61813,1656,11.7
61814,1074,20.7
61815,259,302.1
61816,458,6.8
61817,2516,35.8
61818,1712,15.6
61820,38156,2186
61821,30582,1549
61822,25829,76.8
61830,337,4.8
61831,134,5.2
61832,34918,555.5
61833,2199,526.2
61834,8778,30.4
61839,610,6.8
61840,819,8.2
61841,1341,9.3
61842,2727,11.6
61843,2368,24
61844,715,6.5
61845,383,4.7
61846,4918,45
61847,1239,15.6
61848,230,113.3
61849,1999,12.4
61850,418,7.5
61851,295,4.9
61852,221,5.1
61853,13981,105.3
61854,1197,10.4
61855,104,3.6
61856,7884,27.5
61857,195,244.6
61858,3017,41.9
61859,1226,16
61862,533,4.9
61863,806,9.7
61864,1719,29.1
61865,1560,7
61866,14296,67.6
61870,1320,12.4
61871,304,315.6
61872,898,8.9
61873,6519,35.9
61874,8150,661.6
61875,818,9.2
61876,561,7.1
61877,1803,22.3
61878,1310,19.9
61880,3831,26.7
61882,694,7.3
61883,4284,80.5
61884,1124,18.8
61910,4225,16.6
61911,5071,29.8
61912,1227,10.2
61913,1463,15.6
61914,1833,12.5
61917,771,3.6
61919,942,14.3
61920,24001,66
61924,2258,6.5
61925,670,8.4
61928,665,8.1
61929,683,7.3
61930,745,6.4
61931,1080,15.2
61932,439,8.2
61933,901,7.4
61936,290,41.8
61937,2132,8.3
61938,21840,69.4
61940,238,3.5
61941,79,16.1
61942,1045,6.6
61943,1660,8.1
61944,12259,18.8
61949,145,24.3
61951,7956,23
61953,6067,19.9
61955,189,243.3
61956,2709,33.2
61957,1912,8.8
62001,1796,13.2
62002,31059,300.7
62006,490,8.5
62009,1814,185.5
62010,11357,195.1
62011,172,3.8
62012,6426,43.2
62013,693,8.6
62014,4131,26.8
62015,635,5.6
62016,3674,11.1
62017,897,14.4
62018,3034,437.6
62019,393,7
62021,920,18
62022,1060,23.4
62023,117,113
62024,9916,604.5
62025,34313,119.5
62027,494,3.2
62028,1279,83.5
62030,149,401.4
62031,749,6.5
62032,732,6.1
62033,4515,38.3
62034,13667,381.1
62035,16520,137.7
62036,803,9.5
62037,2205,13.2
62040,42447,378.8
62044,2094,7.4
62045,429,6.6
62046,769,344.8
62047,1443,16.7
62048,1829,73.8
62049,8946,38.5
62050,354,3.3
62051,585,9.6
62052,12292,35.6
62053,626,5.5
62054,781,8.6
62056,8574,32
62058,757,272.6
62059,452,1087.7
62060,4586,530.3
62061,1671,27.4
62062,8008,463.9
62063,1082,9.7
62065,179,3.5
62067,2755,50.3
62069,3088,40.2
62070,48,8.4
62074,1333,10.1
62075,3662,12.1
62076,112,135.3
62077,240,256.9
62078,78,103.1
62079,244,10.4
62080,2433,8
62081,354,4.7
62082,2746,11.1
62083,237,5.8
62084,1464,116.6
62085,192,101.6
62086,1263,10.5
62087,2172,266.3
62088,6569,62.1
62089,501,247.8
62090,1293,294.7
62091,380,4.1
62092,2932,18.5
62093,477,264
62094,1148,13.9
62095,10455,624.8
62097,3064,28.2
62098,24,10.8
62201,7570,193.2
62203,8264,476.7
62204,7954,548.9
62205,8007,713.7
62206,15121,455
62207,8913,506.3
62208,16516,500.5
62214,1242,7.4
62215,1907,67.8
62216,2742,45.8
62217,748,11.3
62218,1820,12.4
62219,954,642.8
62220,18302,270.4
62221,29949,313.2
62223,16309,267.6
62225,5128,293.2
62226,28666,824
62230,6279,48
62231,7436,15.4
62232,6705,212.9
62233,9680,59.4
62234,32426,351.6
62236,13757,88.8
62237,2435,10.7
62238,619,6.3
62239,4715,242.5
62240,1727,46.8
62241,989,11.2
62242,1445,10.7
62243,5795,43.4
62244,897,8.9
62245,1692,32.3
62246,9916,28
62248,391,694.6
62249,15507,72.3
62250,461,511.7
62253,583,8
62254,6292,62.1
62255,1279,15.3
62257,2678,16.8
62258,9253,48.3
62260,7405,59.3
62261,64,2
62262,1503,10.4
62263,5034,14.3
62264,3745,19.7
62265,4391,43.4
62266,87,86.5
62268,712,5.5
62269,32029,448.1
62271,2153,13.8
62272,1741,17.1
62273,294,122.4
62274,7857,23.3
62275,3705,13.7
62277,1363,7.9
62278,6543,25.2
62279,7,200.1
62280,445,3.3
62281,2712,24.6
62282,406,178.5
62284,549,8.8
62285,4436,105.8
62286,6110,21.4
62288,3094,29.7
62289,351,654.6
62292,885,249.5
62293,4427,30.8
62294,14117,180
62295,1547,9.1
62297,251,7.3
62298,16608,44.5
62301,32078,1151.4
62305,19357,50.4
62311,633,6.5
62312,1933,9.1
62313,378,3.5
62314,524,3.4
62316,545,6.2
62319,261,2.5
62320,2324,9.7
62321,3845,9.4
62323,268,2.7
62324,1076,5.9
62325,466,9.9
62326,2337,12.6
62330,1746,8.4
62334,138,29.7
62336,18,307.2
62338,1316,15.5
62339,874,10.3
62340,1894,7.3
62341,3454,30
62343,948,3.6
62344,14,1.5
62345,391,6.4
62346,189,2
62347,1956,7.3
62348,166,36.4
62349,626,5.5
62351,1879,9.7
62352,232,276.9
62353,5346,11.6
62354,1592,17.7
62355,754,3.9
62356,465,3.8
62357,475,4.7
62358,884,6.7
62359,209,16
62360,1918,17.9
62361,522,3.5
62362,297,406.1
62363,5758,15.5
62365,620,8.9
62366,1589,7.6
62367,1033,4.5
62370,234,3.2
62373,294,3.2
62374,345,5
62375,345,3.2
62376,1204,6.1
62378,955,5.2
62379,1725,8.3
62380,488,3.6
62401,18722,70.8
62410,1249,10.1
62411,4136,19.9
62413,330,5.2
62414,1993,9.9
62417,3281,32.7
62418,2108,8.9
62419,230,6.9
62420,4762,14.9
62421,660,5.7
62422,1002,11.2
62423,485,12.1
62424,2445,9.4
62425,502,6
62426,873,8.8
62427,1690,7.4
62428,2803,12.5
62431,1054,8.6
62432,417,5.5
62433,927,12
62434,327,4.8
62436,697,9.7
62438,300,6.3
62439,7166,20.6
62440,1315,13.2
62441,6786,16.5
62442,2814,6.6
62443,1678,8.5
62444,331,5.1
62445,1290,7.4
62446,342,2.7
62447,3615,22
62448,5565,11
62449,3118,10
62450,12230,31
62451,2041,13.4
62452,421,7.7
62454,11088,36
62458,1979,15.1
62459,341,85.9
62460,1154,10.3
62461,672,8.2
62462,982,11
62463,1242,10.7
62465,964,8.9
62466,4598,13.2
62467,4281,24.5
62468,2514,14
62469,610,6.9
62471,10363,28.9
62473,1443,24.8
62474,970,9
62475,445,4.9
62476,1590,8.9
62477,781,5.8
62478,389,5.2
62479,935,6
62480,470,5.3
62481,430,4.1
62501,2863,13
62510,1538,8.4
62512,446,4.1
62513,1767,9.8
62514,181,87.2
62515,1010,5.8
62517,199,696.3
62518,176,6.9
62519,61,24.1
62520,1637,27
62521,35529,206.8
62522,15261,253.4
62523,1439,996.2
62526,32303,213.3
62530,1458,20.9
62531,1764,11.5
62532,110,19.4
62533,778,7.8
62534,1389,7.4
62535,3003,367.3
62536,749,50.9
62537,76,38.2
62538,359,4.3
62539,1297,11.3
62540,1567,279.5
62541,37,53.6
62543,531,10.1
62544,1597,10
62545,1169,17.3
62546,1624,5.5
62547,926,7.4
62548,2514,9.8
62549,6264,305.4
62550,2778,12.5
62551,575,12
62553,515,4.7
62554,1311,32.8
62555,423,5.9
62556,326,7.6
62557,7118,23.6
62558,3347,15
62560,1196,9.2
62561,5350,77.3
62563,5689,38.1
62565,7024,23.9
62567,1035,11.6
62568,15787,50.2
62570,514,753.8
62571,1659,8.7
62572,516,6.2
62573,1912,13.2
62601,353,3.7
62610,125,225.9
62611,1115,5.6
62612,1799,8.2
62613,3886,22.9
62615,5712,43.7
62617,669,5.1
62618,7398,35.8
62621,1195,8.6
62622,71,10.1
62624,463,6
62625,822,14.6
62626,7710,18.8
62627,1029,4.3
62628,766,9.2
62629,13736,131.7
62630,365,5
62631,273,7.3
62633,566,3.6
62634,775,5.6
62635,705,7.3
62638,1364,7.6
62639,291,3.6
62640,3583,19
62642,1479,7.4
62643,561,5.9
62644,4946,20.1
62649,604,5
62650,26749,51.1
62655,460,3.9
62656,19535,54.6
62661,1537,11.5
62663,259,109.4
62664,3061,10.8
62665,1359,14.5
62666,613,7.9
62667,445,4.9
62668,1251,9.1
62670,2883,13.7
62671,487,4.6
62672,204,128.5
62673,466,6.5
62674,1398,7.5
62675,5869,21.8
62677,2269,10.8
62681,5552,12.5
62682,986,8.4
62684,5861,78.5
62685,2416,9.6
62688,602,6.3
62689,503,325.5
62690,3991,31.5
62691,1978,8.7
62692,2122,9.2
62693,1510,16
62694,3038,7.9
62695,216,771.6
62701,1206,1168.7
62702,34051,933.6
62703,30910,762
62704,40828,1274.2
62707,6924,68.8
62711,16752,193.3
62712,10243,186.8
62801,21444,63.4
62803,1078,6.8
62806,3351,12.9
62807,702,8.4
62808,1438,7.4
62809,144,4.7
62810,834,6.9
62811,227,197.6
62812,10905,45.5
62814,1945,11.6
62815,287,7.7
62816,1198,14.6
62817,459,3.1
62818,263,4.9
62819,408,154.6
62820,152,2.9
62821,7175,16.8
62822,3091,369.4
62823,1700,8.1
62824,1711,6.4
62825,203,249.7
62827,1175,7.4
62828,1334,6.7
62829,0,16.2
62830,1245,18.9
62831,412,5.5
62832,8848,36.7
62833,371,3.2
62835,993,6.1
62836,800,8.1
62837,8960,21
62838,1816,6.8
62839,6397,35.4
62841,131,385.5
62842,721,7.3
62843,123,6.4
62844,2186,18.2
62846,2704,47.8
62848,716,75
62849,2100,7.5
62850,359,5.2
62851,162,4.5
62852,61,625.4
62853,987,14.9
62854,1716,7.5
62856,391,134.5
62858,2790,7.5
62859,5829,10.7
62860,546,6.1
62861,165,90.9
62862,330,5.2
62863,9824,26.3
62864,23586,64.1
62865,1977,14.3
62867,506,6
62868,1735,7.2
62869,2690,11.5
62870,2090,20.6
62871,579,5.2
62872,1067,19.2
62874,415,101.3
62875,1253,6.6
62876,159,31
62877,575,6.1
62878,443,4.5
62879,117,160.2
62880,706,6.7
62881,10842,43.8
62882,2387,28.5
62883,899,5.6
62884,2716,36.3
62885,722,6.6
62886,280,5.7
62887,459,5
62888,1984,10.7
62889,938,10.8
62890,2789,10.6
62891,653,333.9
62892,374,5.5
62893,992,20.3
62894,1061,8.6
62895,2028,7.6
62896,12167,75.7
62897,362,12.3
62898,2285,15
62899,1900,6.1
62901,26217,350.6
62902,4568,28.5
62903,3211,57.7
62905,505,7.6
62906,6585,46
62907,1995,9.1
62908,496,3.6
62910,2365,10.7
62912,1338,8.5
62914,2738,61.9
62915,425,1027.5
62916,993,11.3
62917,2275,27.8
62918,10155,105
62919,1052,7.9
62920,3354,19.2
62921,394,190.2
62922,2532,18.6
62923,481,6.6
62924,2948,25.6
62926,2402,10.9
62927,383,323.4
62928,183,6.7
62930,6074,34.1
62931,1445,5.9
62932,1498,16
62933,1385,330.4
62934,902,4.7
62935,1799,13.5
62938,3027,7
62939,3111,27.4
62940,340,6.7
62941,895,9.2
62942,558,8.4
62943,360,7.2
62946,12662,35.9
62947,449,3
62948,13183,264.6
62949,833,202.4
62950,204,2.5
62951,4535,83.7
62952,3141,13.3
62953,313,160.9
62954,475,4.1
62956,911,12.9
62957,931,9
62958,2146,19.1
62959,28201,76.9
62960,10959,38.5
62961,51,111.9
62962,9,0.8
62963,653,51.3
62964,1291,21.4
62965,88,75.6
62966,15260,53.2
62967,237,19.4
62969,398,14.2
62970,819,8.9
62972,1039,7
62974,1626,20.2
62975,325,4.7
62976,361,6.9
62977,744,13.7
62979,1134,6.2
62982,960,65.8
62983,1411,28.8
62984,1643,9
62985,712,4.9
62987,1424,5.5
62988,1570,13.1
62990,810,10
62992,690,11.5
62994,625,7.8
62995,5928,18.8
62996,464,8.1
62997,598,666.8
62998,323,3.5
62999,1794,329.2
63005,17887,196.8
63010,36008,629
63011,38436,972.3
63012,10676,135
63013,1783,16.4
63014,882,7.8
63015,2318,47.7
63016,7532,128.3
63017,41556,818
63019,4335,523.9
63020,19991,56.5
63021,56233,985.5
63023,5817,32.1
63025,14334,133.5
63026,43287,672.8
63028,26452,83.4
63030,340,8
63031,47419,1263.3
63033,42991,1345.4
63034,17879,366.3
63036,875,15.3
63037,2967,15.3
63038,7077,127.6
63039,555,73.2
63040,8258,730.5
63041,584,14.9
63042,19443,621.1
63043,22524,609.8
63044,10536,272.3
63045,0,0.7
63047,69,54.6
63048,3875,380
63049,17398,243.1
63050,15940,67.5
63051,14157,120.8
63052,27400,313.4
63053,56,945.8
63055,3133,34.4
63056,1751,13.2
63057,66,427.7
63060,2079,19.9
63061,169,17.6
63068,4695,21
63069,15247,87.3
63070,8120,211.3
63071,1075,10.7
63072,3306,29.9
63073,905,16.8
63074,15234,1523.8
63077,11118,52.5
63079,24,26.3
63080,13587,20.7
63084,19212,89.5
63087,815,22.5
63088,8376,569.2
63089,5409,63.5
63090,22313,101.7
63091,1534,10.1
63101,3307,2678.9
63102,2201,626.9
63103,8307,1233.8
63104,19913,2084.5
63105,18333,2554.5
63106,11409,2034
63107,9490,1915.6
63108,20704,3717.3
63109,26562,2913.7
63110,18208,1054.7
63111,21141,2420.6
63112,18744,2377.3
63113,11371,2001.2
63114,35487,1584.9
63115,18213,1881.1
63116,44290,3053.7
63117,8978,1506.6
63118,28324,3073.7
63119,34119,1558.3
63120,8691,1648
63121,24634,1431.4
63122,38686,1052.3
63123,51130,1518.4
63124,10827,460.2
63125,33031,1252.6
63126,14781,1257.7
63127,4986,304.2
63128,29823,755.1
63129,53671,976.2
63130,28909,2309.1
63131,17627,466
63132,13427,1026.4
63133,7336,1055
63134,13525,640.4
63135,21869,1314.3
63136,45411,1771.9
63137,20039,1087.9
63138,18582,424.4
63139,21933,2261.2
63140,276,225.5
63141,20550,564
63143,9572,1893.3
63144,8725,1456.6
63146,30178,810.4
63147,9932,751.6
63155,0,0
63301,50675,211.9
63303,47906,892.8
63304,41277,372.2
63330,162,1.6
63332,1253,9.3
63333,774,6.9
63334,9064,19
63336,1268,6.1
63339,934,5.2
63341,3663,24.9
63343,4403,15.9
63344,1378,8.2
63345,691,7.4
63347,2714,31.5
63348,6841,43.7
63349,2186,20.7
63350,484,9
63351,1913,12.3
63352,1136,3.9
63353,4504,21
63357,5331,16.8
63359,1403,3.5
63361,4193,11
63362,7346,66.6
63363,1878,7.6
63366,49621,259.3
63367,24228,560.5
63368,46839,1016
63369,1940,26.9
63370,13,53.1
63373,593,14
63376,74448,658.4
63377,2381,7.2
