Zip,Median,Mean
4538,"46,250","74,216"
4539,"52,873","83,281"
4541,"52,873","83,281"
4543,"47,692","57,506"
4544,"51,390","59,155"
4547,"47,727","59,364"
4548,"55,645","63,481"
4551,"52,873","83,281"
4553,"55,809","67,856"
4554,"52,873","83,281"
4555,"47,692","57,506"
4556,"55,809","67,856"
4558,"52,873","83,281"
4562,"53,617","65,431"
4563,"47,727","59,364"
4564,"52,873","83,281"
4568,"52,019","66,709"
4570,"46,250","74,216"
4571,"51,390","59,155"
4572,"42,201","56,054"
4573,"52,019","66,709"
4574,"50,409","56,742"
4575,"46,250","74,216"
4576,"46,250","74,216"
4578,"43,799","57,895"
4579,"55,645","63,481"
4605,"49,144","61,412"
4606,"37,604","46,270"
4607,"44,532","55,903"
4609,"64,057","76,141"
4611,"37,332","45,709"
4612,"39,300","51,620"
4613,"44,531","55,917"
4614,"47,008","65,669"
4616,"44,434","65,556"
4617,"44,434","65,556"
4619,"31,215","41,556"
4622,"33,452","41,585"
4623,"37,570","46,225"
4624,"44,531","55,917"
4625,"35,438","53,596"
4626,"30,978","45,786"
4627,"40,000","52,872"
4628,"35,614","46,612"
4629,"47,008","65,669"
4630,"39,058","49,424"
4631,"30,600","43,614"
4634,"43,550","52,423"
4635,"39,300","51,620"
4637,"31,898","39,776"
4640,"48,344","59,519"
4642,"44,434","65,556"
4643,"37,604","46,270"
4644,"64,057","76,141"
4645,"46,141","59,175"
4646,"35,438","53,596"
4648,"37,332","45,709"
4649,"37,332","45,709"
4650,"40,000","52,872"
4652,"31,038","45,797"
4653,"39,300","51,620"
4654,"34,699","43,509"
4655,"39,083","49,456"
4657,"37,015","46,861"
4658,"33,186","41,272"
4660,"54,464","66,385"
4662,"54,464","66,385"
4664,"43,253","51,800"
4666,"37,015","46,861"
4667,"31,185","35,896"
4668,"38,441","44,780"
4669,"44,531","55,917"
4671,"31,185","35,918"
4673,"44,434","65,556"
4674,"39,300","51,620"
4675,"54,464","66,385"
4676,"44,446","65,571"
4677,"43,250","51,790"
4679,"35,476","53,622"
4680,"33,186","41,272"
4681,"40,000","52,872"
4683,"40,000","52,872"
4684,"47,008","65,669"
4685,"39,300","51,620"
4686,"31,898","39,776"
4691,"37,015","46,861"
4693,"44,531","55,917"
4694,"44,525","51,767"
4730,"33,192","42,343"
4732,"35,849","45,576"
4733,"36,063","46,771"
4734,"36,605","44,926"
4735,"34,755","41,590"
4736,"40,233","52,052"
4739,"34,183","42,788"
4740,"34,944","46,192"
4741,"34,119","42,696"
4742,"34,944","46,192"
4743,"38,732","48,454"
4745,"41,148","46,222"
4746,"30,475","43,562"
4747,"37,230","44,419"
4750,"32,583","40,084"
4756,"34,302","45,763"
4757,"47,621","60,097"
4758,"36,736","45,162"
4760,"34,755","41,590"
4761,"36,284","45,435"
4762,"36,667","46,387"
4763,"36,284","45,435"
4764,"34,755","41,590"
4765,"33,419","45,095"
4766,"35,676","43,864"
4768,"35,852","45,583"
4769,"36,799","47,489"
4772,"40,971","46,229"
4773,"34,324","45,769"
4774,"34,119","42,696"
4776,"37,129","44,693"
4777,"33,375","45,103"
4779,"36,667","46,387"
4780,"36,684","44,919"
4781,"34,119","42,696"
4783,"36,667","46,387"
4785,"31,293","43,935"
4786,"35,676","43,864"
4787,"36,736","45,162"
4841,"30,461","41,099"
4843,"44,251","71,266"
4847,"50,409","56,742"
4848,"48,538","62,607"
4849,"48,538","62,607"
4851,"46,141","59,175"
4852,"52,873","83,281"
4853,"46,141","59,175"
4854,"48,707","64,193"
4855,"39,777","52,632"
4856,"69,554","85,391"
4858,"48,707","64,193"
4859,"40,295","53,303"
4860,"39,777","52,632"
4861,"51,006","56,615"
4862,"50,409","56,742"
4863,"46,141","59,175"
4864,"51,006","56,615"
4901,"41,373","52,371"
4910,"51,488","64,990"
4911,"36,555","45,281"
4912,"33,848","40,412"
4915,"39,499","50,227"
4917,"56,379","71,470"
4918,"56,379","71,470"
4920,"32,343","40,803"
4921,"38,687","51,229"
4922,"35,360","44,532"
4923,"41,800","47,211"
4924,"43,807","51,617"
4925,"33,194","37,527"
4926,"53,673","66,846"
4927,"34,338","43,738"
4928,"36,417","49,142"
4929,"36,984","45,342"
4930,"37,600","44,176"
4932,"47,500","59,508"
4933,"35,104","43,986"
4936,"37,237","42,584"
4937,"46,685","54,205"
4938,"38,553","50,518"
4939,"41,490","46,670"
4940,"37,989","50,873"
4941,"42,859","50,311"
4942,"33,171","40,402"
4943,"32,136","44,482"
4944,"46,685","54,205"
4945,"3,738","4,226"
4949,"37,682","48,795"
4950,"35,270","55,885"
4951,"38,687","51,229"
4952,"37,682","48,795"
4953,"35,113","43,997"
4955,"40,305","48,744"
4956,"42,431","47,773"
4957,"42,009","55,176"
4958,"34,788","43,060"
4961,"35,321","42,839"
4962,"50,389","59,546"
4963,"47,082","67,134"
4964,"45,369","56,479"
4965,"36,984","45,342"
4966,"42,237","49,489"
4967,"40,015","51,461"
4969,"47,500","59,508"
4970,"47,160","58,615"
4971,"41,800","47,211"
4973,"37,682","48,795"
4974,"44,347","52,856"
4975,"46,685","54,205"
4976,"32,826","46,179"
4978,"42,838","51,595"
4979,"31,340","42,540"
4981,"44,347","52,856"
4982,"37,237","42,584"
4983,"31,691","35,681"
4984,"42,959","48,368"
4985,"33,194","37,527"
4986,"36,570","46,760"
4987,"35,360","44,532"
4988,"35,623","44,865"
4989,"50,389","59,546"
4992,"37,792","51,054"
5001,"50,513","63,764"
5031,"56,378","69,425"
5032,"47,983","57,408"
5033,"46,075","57,546"
5034,"61,010","80,476"
5035,"58,256","77,088"
5036,"50,640","61,616"
5037,"58,256","77,088"
5038,"49,363","62,717"
5039,"48,125","56,371"
5040,"47,602","57,110"
5041,"49,226","61,697"
5042,"48,983","62,169"
5043,"69,667","81,975"
5045,"57,135","67,406"
5046,"49,402","62,498"
5048,"62,212","79,164"
5050,"61,786","72,232"
5051,"48,009","59,646"
5052,"62,212","79,164"
5053,"56,378","69,425"
5055,"86,458","106,286"
5056,"58,256","77,088"
5058,"64,997","76,546"
5059,"52,356","90,187"
5060,"49,700","61,473"
5061,"49,230","61,730"
5062,"58,256","77,088"
5065,"56,378","69,425"
5067,"56,378","69,425"
5068,"40,141","53,444"
5069,"48,772","61,873"
5070,"49,363","62,717"
5071,"72,355","93,852"
5072,"49,363","62,717"
5075,"68,061","80,452"
5076,"48,125","56,371"
5077,"49,363","62,717"
5079,"49,363","62,717"
5081,"48,009","59,646"
5083,"53,668","63,376"
5084,"53,068","71,594"
5086,"49,442","57,194"
5089,"48,659","60,022"
5091,"72,113","93,715"
5101,"37,968","55,254"
5141,"50,602","72,758"
5142,"48,274","53,754"
5143,"45,893","62,960"
5146,"49,816","71,921"
5148,"50,715","59,601"
5149,"46,105","60,482"
5150,"39,984","52,872"
5151,"59,811","71,307"
5152,"60,370","79,468"
5153,"48,274","53,754"
5154,"52,404","74,678"
5155,"49,285","57,966"
5156,"41,948","54,867"
5158,"50,617","63,222"
5161,"44,840","61,816"
5201,"42,005","57,108"
5250,"48,886","67,056"
5251,"66,367","93,556"
5252,"52,375","61,160"
5253,"66,266","93,261"
5254,"56,793","82,695"
5255,"56,809","82,713"
5257,"50,151","66,295"
5260,"51,434","59,060"
5261,"51,434","59,060"
5262,"57,352","67,729"
5301,"44,422","58,122"
5340,"60,370","79,468"
5341,"52,589","72,213"
5342,"51,123","70,084"
5343,"45,185","53,921"
5345,"60,935","71,338"
5346,"52,798","64,362"
5350,"52,375","61,160"
5352,"52,375","61,160"
5353,"49,816","71,921"
5354,"58,968","68,010"
5355,"41,836","58,975"
5356,"52,589","72,213"
5358,"40,000","74,759"
5359,"49,199","69,526"
5360,"41,849","58,955"
5361,"55,761","68,135"
5362,"64,643","71,143"
5363,"52,039","64,012"
5401,"38,543","54,063"
5403,"72,279","81,120"
5404,"42,911","54,044"
5405,"54,637","117,088"
5408,"57,785","66,280"
5439,"53,438","63,206"
5440,"51,475","58,735"
5441,"54,231","62,170"
5442,"48,831","53,890"
5443,"54,791","65,294"
5444,"65,586","73,916"
5445,"92,431","150,801"
5446,"63,458","74,077"
5447,"48,517","53,693"
5448,"60,979","69,886"
5450,"49,027","55,269"
5452,"72,871","83,686"
5454,"69,359","78,668"
5455,"54,231","62,170"
5456,"63,438","74,982"
5457,"50,268","60,805"
5458,"64,727","80,819"
5459,"50,273","60,827"
5461,"71,881","86,861"
5462,"65,450","72,486"
5463,"51,475","58,735"
5464,"62,244","68,861"
5465,"87,127","92,895"
5468,"66,199","70,944"
5471,"37,812","46,301"
5472,"65,164","77,001"
5473,"65,521","75,333"
5474,"51,475","58,735"
5476,"39,921","47,659"
5477,"75,916","84,202"
5478,"55,763","62,399"
5482,"84,405","127,645"
5483,"50,733","60,941"
5485,"50,273","60,827"
5486,"64,727","80,819"
5487,"68,025","75,666"
5488,"53,652","61,857"
5489,"82,263","90,674"
5491,"59,347","67,807"
5492,"48,831","53,890"
5494,"82,210","90,650"
5495,"72,348","92,249"
5602,"54,524","66,463"
5640,"58,393","67,596"
5641,"50,043","60,012"
5647,"53,706","66,640"
5648,"58,393","67,596"
5649,"57,955","62,788"
5650,"58,393","67,596"
5651,"61,402","77,424"
5652,"48,831","53,890"
5653,"48,831","53,890"
5654,"57,658","62,534"
5655,"54,813","66,599"
5656,"28,409","40,503"
5657,"48,689","54,840"
5658,"54,137","66,728"
5660,"64,531","75,392"
5661,"55,474","69,347"
5663,"56,102","61,240"
5664,"55,961","60,906"
5667,"54,631","67,569"
5669,"55,730","61,047"
5672,"56,250","77,314"
5673,"62,562","76,448"
5674,"64,514","102,466"
5675,"57,055","61,954"
5676,"63,664","76,103"
5677,"60,452","75,149"
5678,"58,869","63,182"
5679,"50,516","58,819"
5680,"48,859","55,166"
5681,"58,393","67,596"
5682,"61,718","74,542"
5701,"42,778","54,541"
5730,"53,187","62,841"
5732,"44,623","59,301"
5733,"44,363","56,694"
5734,"60,369","73,032"
5735,"44,078","59,181"
5736,"53,468","70,206"
5737,"63,625","79,385"
5738,"62,566","84,433"
5739,"59,927","74,872"
5740,"46,515","66,070"
5742,"53,187","62,841"
5743,"46,220","55,063"
5744,"58,157","71,800"
5747,"51,378","65,396"
5748,"51,378","65,396"
5751,"62,708","84,760"
5753,"48,922","62,912"
5757,"53,955","62,880"
5758,"53,187","62,841"
5759,"55,802","61,246"
5760,"60,074","72,539"
5761,"52,391","69,142"
5762,"63,625","79,385"
5763,"61,796","76,061"
5764,"47,008","60,943"
5765,"52,598","62,773"
5766,"51,378","65,396"
5767,"43,265","50,677"
5769,"46,395","62,500"
5770,"60,344","73,010"
5772,"56,378","69,425"
5773,"53,513","62,922"
5774,"47,224","61,160"
5775,"50,761","67,877"
5776,"37,135","66,576"
5777,"45,097","54,711"
5778,"57,752","70,563"
5819,"40,064","53,549"
5820,"42,076","52,202"
5821,"58,841","70,127"
5822,"39,240","44,503"
5824,"39,519","46,737"
5825,"42,411","52,603"
5826,"42,112","52,236"
5827,"42,111","52,235"
5828,"50,111","74,033"
5829,"41,846","53,919"
5830,"39,377","49,372"
5832,"45,123","52,270"
5833,"40,357","47,224"
5836,"41,573","51,456"
5837,"38,273","44,933"
5839,"44,803","54,748"
5841,"44,803","54,748"
5842,"44,053","52,175"
5843,"41,026","53,268"
5845,"42,076","52,202"
5846,"30,256","42,954"
5847,"42,076","52,202"
5850,"44,861","55,877"
5851,"39,882","47,482"
5853,"40,357","47,224"
5855,"37,931","47,231"
5857,"39,685","51,051"
5858,"37,234","44,350"
5859,"39,673","51,044"
5860,"41,020","49,093"
5862,"48,833","62,051"
5866,"43,052","47,618"
5867,"43,052","47,618"
5868,"39,673","51,044"
5871,"45,404","51,774"
5872,"40,320","47,305"
5873,"46,255","58,496"
5874,"39,673","51,044"
5875,"43,419","52,147"
5904,"37,234","44,350"
5905,"11,885","14,157"
5906,"37,234","44,350"
6001,"107,974","145,020"
6002,"72,180","87,236"
6010,"59,700","70,651"
6013,"114,992","123,460"
6016,"68,764","81,389"
6018,"48,038","61,099"
6019,"84,996","115,473"
6021,"72,000","94,407"
6022,"96,563","134,372"
6023,"85,990","98,613"
6024,"46,417","58,674"
6026,"77,596","103,926"
6029,"81,892","94,609"
6031,"68,674","96,039"
6032,"90,956","131,533"
6033,"103,875","127,609"
6035,"89,957","115,769"
6037,"88,662","99,502"
6039,"63,587","109,405"
6040,"63,871","75,115"
6042,"66,288","78,030"
6043,"89,426","103,528"
6051,"35,037","42,661"
6052,"56,008","63,997"
6053,"42,717","49,914"
6057,"80,718","109,692"
6058,"69,160","92,343"
6060,"103,451","130,296"
6061,"80,718","109,692"
6062,"64,756","72,961"
6063,"87,656","93,366"
6065,"41,049","43,723"
6066,"64,308","74,790"
6067,"73,415","84,142"
6068,"63,481","109,090"
6069,"70,104","101,073"
6070,"113,662","146,069"
6071,"38,226","45,401"
6073,"122,539","159,006"
6074,"89,054","104,917"
6076,"67,166","71,919"
6078,"88,786","115,647"
6081,"73,387","149,336"
6082,"69,603","78,237"
6084,"99,136","118,141"
6085,"80,443","96,317"
6088,"56,500","65,592"
6089,"113,010","139,619"
6090,"103,971","130,951"
6092,"132,753","171,363"
6093,"91,401","110,910"
6095,"78,615","92,275"
6096,"61,164","71,015"
6098,"60,975","69,857"
6103,"78,380","97,575"
6105,"30,369","47,919"
6106,"28,397","39,854"
6107,"109,321","133,255"
6108,"45,956","56,129"
6109,"75,131","88,478"
6110,"60,017","71,376"
6111,"68,426","80,093"
6112,"33,646","43,676"
6114,"32,542","42,584"
6117,"98,210","131,290"
6118,"54,927","64,158"
6119,"65,178","85,166"
6120,"17,588","25,025"
6226,"39,367","51,078"
6231,"109,760","122,423"
6232,"84,274","98,360"
6234,"68,849","73,980"
6235,"62,679","79,762"
6237,"85,891","94,083"
6238,"87,706","89,976"
6239,"56,968","61,225"
6241,"56,867","64,893"
6242,"76,222","92,368"
6243,"67,167","72,468"
6247,"78,385","86,814"
6248,"104,374","111,725"
6249,"72,431","89,633"
6250,"75,917","96,592"
6254,"74,226","79,409"
6255,"53,496","66,097"
6256,"48,689","58,299"
6259,"68,817","90,317"
6260,"53,919","63,931"
6262,"49,327","62,493"
6263,"37,569","50,701"
6264,"75,417","84,197"
6266,"48,689","58,299"
6268,"49,247","68,324"
6269,"6,124","5,229"
6277,"66,186","77,013"
6278,"69,634","83,402"
6279,"62,500","76,420"
6280,"50,480","60,034"
6281,"73,780","90,811"
6282,"74,000","91,065"
6320,"43,512","52,572"
6330,"69,039","75,740"
6331,"70,907","77,284"
6332,"69,896","74,010"
6333,"94,582","118,068"
6334,"74,921","90,221"
6335,"91,722","107,698"
6336,"75,000","90,346"
6339,"78,714","96,745"
6340,"55,494","67,409"
6350,"68,241","74,682"
6351,"66,237","74,830"
6353,"61,151","87,274"
6354,"61,220","65,063"
6355,"73,348","94,723"
6357,"74,262","90,549"
6359,"88,835","98,869"
6360,"55,148","64,826"
6365,"77,377","85,572"
6370,"70,109","86,269"
6371,"70,734","93,854"
6373,"64,500","67,953"
6374,"62,599","67,613"
6375,"72,114","88,941"
6376,"94,583","126,677"
6377,"64,500","67,953"
6378,"81,317","122,072"
6379,"64,043","78,672"
6380,"51,875","60,986"
6382,"61,471","73,884"
6384,"73,714","84,830"
6385,"70,585","90,106"
6387,"69,896","74,010"
6389,"70,841","83,747"
6390,"66,193","93,668"
6401,"55,905","64,475"
6403,"81,214","83,382"
6405,"73,114","96,735"
6409,"87,480","129,515"
6410,"109,266","126,676"
6412,"80,185","100,140"
6413,"75,328","92,216"
6414,"86,322","95,057"
6415,"93,010","97,787"
6416,"83,209","104,737"
6417,"65,250","88,429"
6418,"21,949","26,093"
6419,"99,500","122,072"
6420,"94,975","107,826"
6422,"105,417","113,549"
6423,"84,881","96,128"
6424,"87,165","98,904"
6426,"87,480","129,515"
6437,"100,221","131,350"
6438,"86,179","101,497"
6441,"86,179","101,497"
6442,"87,480","129,515"
6443,"108,242","140,803"
6444,"74,671","89,437"
6447,"108,232","119,554"
6450,"57,812","70,105"
6451,"55,010","65,679"
6455,"80,392","99,107"
6456,"81,586","84,313"
6457,"61,247","72,714"
6460,"75,882","90,581"
6461,"85,922","105,791"
6467,"74,671","89,437"
6468,"109,050","127,549"
6469,"74,867","87,527"
6470,"113,409","140,818"
6471,"72,098","86,116"
6472,"91,801","103,007"
6473,"82,993","100,560"
6475,"78,292","97,075"
6477,"99,808","124,988"
6478,"107,564","118,684"
6479,"82,358","93,587"
6480,"87,894","100,068"
6481,"80,392","99,107"
6482,"106,422","129,010"
6483,"74,432","80,956"
6484,"83,298","100,736"
6488,"85,449","109,180"
6489,"75,279","92,611"
6492,"73,757","86,116"
6498,"61,082","93,212"
6510,"39,877","52,434"
6511,"38,749","55,530"
6512,"59,713","67,899"
6513,"40,943","52,810"
6514,"68,112","77,022"
6515,"50,865","66,455"
6516,"52,565","63,539"
6517,"71,991","89,294"
6518,"76,569","94,712"
6519,"30,676","41,001"
6524,"113,720","135,661"
6525,"126,317","193,687"
6604,"34,905","47,818"
6605,"36,529","49,427"
6606,"54,154","62,007"
6607,"33,843","45,773"
6608,"27,565","34,974"
6610,"38,042","47,754"
6611,"106,365","129,693"
6612,"145,432","192,513"
6614,"77,092","86,603"
6615,"56,700","75,289"
6702,"13,814","21,066"
6704,"33,458","42,450"
6705,"44,223","55,979"
6706,"42,257","50,565"
6708,"54,204","63,606"
6710,"40,176","50,345"
6712,"86,948","111,522"
6716,"79,520","91,875"
6750,"77,128","101,156"
6751,"82,899","96,572"
6752,450,693
6754,"84,760","123,425"
6755,"98,611","112,312"
6756,"76,705","95,059"
6757,"68,481","116,981"
6758,"81,583","91,325"
6759,"78,698","99,483"
6762,"99,823","123,155"
6763,"81,583","91,325"
6770,"59,494","70,268"
6776,"87,087","102,482"
6777,"71,321","115,313"
6778,"82,031","95,328"
6779,"67,700","72,001"
6782,"74,620","83,721"
6783,"97,768","150,709"
6784,"114,831","132,705"
6785,"68,481","116,981"
6786,"72,693","78,401"
6787,"66,854","77,446"
6790,"49,748","60,560"
6791,"91,038","102,150"
6793,"67,869","113,158"
6794,"68,118","112,690"
6795,"87,401","99,301"
6796,"78,001","114,546"
6798,"78,628","103,739"
6801,"87,323","102,241"
6804,"111,156","137,084"
6807,"151,379","238,287"
6810,"56,766","69,744"
6811,"93,282","96,110"
6812,"101,566","114,807"
6820,"184,602","291,298"
6824,"139,688","188,803"
6825,"103,470","126,527"
6830,"137,453","249,421"
6831,"144,255","286,023"
6840,"202,067","307,845"
6850,"85,847","101,572"
6851,"82,817","109,053"
6853,"147,588","230,873"
6854,"62,026","80,442"
6855,"80,103","101,744"
6856,"69,045","75,992"
6870,"194,605","314,714"
6877,"141,241","207,083"
6878,"164,722","252,627"
6880,"154,840","255,129"
6883,"213,124","286,305"
6890,"169,545","251,619"
6896,"125,642","170,441"
6897,"160,286","234,496"
6901,"55,121","80,760"
6902,"67,355","92,701"
6903,"184,570","247,926"
6905,"92,621","122,922"
6906,"83,119","105,971"
6907,"82,612","104,309"
7001,"76,615","81,642"
7002,"54,621","68,438"
7003,"67,950","76,535"
7004,"97,361","118,702"
7005,"93,586","121,853"
7006,"108,792","139,504"
7008,"57,338","71,326"
7009,"96,718","123,513"
7010,"69,247","81,772"
7011,"53,314","63,085"
7012,"65,757","81,268"
7013,"76,034","94,913"
7014,"70,340","80,841"
7016,"104,055","129,009"
7017,"43,643","49,767"
7018,"38,630","51,109"
7020,"83,530","108,240"
7021,"181,732","289,268"
7022,"44,907","60,570"
7023,"127,450","126,752"
7024,"73,336","95,417"
7026,"51,696","63,096"
7027,"72,254","79,699"
7028,"159,157","205,326"
7029,"51,730","62,104"
7030,"96,393","129,230"
7031,"70,502","85,374"
7032,"60,861","70,872"
7033,"76,500","84,949"
7034,"76,670","85,723"
7035,"52,878","58,562"
7036,"56,860","68,567"
7039,"135,253","184,778"
7040,"113,393","134,703"
7041,"120,852","160,793"
7042,"88,119","127,038"
7043,"157,381","212,708"
7044,"92,257","121,301"
7045,"119,421","157,259"
7046,"154,384","242,602"
7047,"53,821","67,887"
7050,"42,376","50,917"
7052,"91,631","117,284"
7054,"82,660","104,716"
7055,"34,291","43,985"
7057,"58,074","65,186"
7058,"111,581","145,516"
7059,"141,084","221,274"
7060,"56,605","69,935"
7062,"55,273","70,074"
7063,"65,909","78,091"
7064,"72,609","80,306"
7065,"62,392","74,500"
7066,"82,573","98,504"
7067,"87,694","106,078"
7068,"100,289","133,558"
7069,"111,785","156,894"
7070,"87,017","105,954"
7071,"68,387","83,648"
7072,"62,255","77,720"
7073,"63,991","72,676"
7074,"53,500","70,149"
7075,"90,071","90,824"
7076,"119,551","142,195"
7077,"73,534","80,397"
7078,"205,243","322,206"
7079,"127,396","148,714"
7080,"94,149","98,512"
7081,"86,490","108,494"
7082,"133,102","164,558"
7083,"76,472","89,152"
7086,"60,750","93,282"
7087,"40,749","51,110"
7088,"53,287","64,409"
7090,"132,953","189,475"
7092,"116,150","143,869"
7093,"42,930","57,332"
7094,"81,119","99,784"
7095,"76,614","86,286"
7102,"31,137","41,233"
7103,"30,901","41,792"
7104,"33,994","43,463"
7105,"43,412","52,485"
7106,"46,783","58,633"
7107,"32,831","44,589"
7108,"29,834","39,145"
7109,"63,190","72,186"
7110,"79,889","95,333"
7111,"41,922","51,900"
7112,"39,987","49,988"
7114,"14,570","25,040"
7201,"46,418","56,132"
7202,"42,027","49,417"
7203,"57,956","69,366"
7204,"64,822","77,751"
7205,"56,931","68,893"
7206,"42,323","51,389"
7208,"52,674","65,063"
7302,"76,967","98,752"
7304,"40,861","56,705"
7305,"54,392","67,068"
7306,"41,963","56,446"
7307,"52,343","66,278"
7310,"107,673","129,728"
7311,"147,739","168,962"
7401,"131,563","188,740"
7405,"110,552","131,878"
7407,"66,977","79,445"
7410,"93,539","108,521"
7416,"64,251","77,204"
7417,"162,095","235,259"
7418,"81,886","101,016"
7419,"75,821","82,623"
7420,"8,909","10,406"
7421,"89,212","98,933"
7422,"80,900","88,531"
7423,"155,030","195,984"
7424,"73,517","83,578"
7430,"96,955","139,988"
7432,"87,905","104,074"
7435,"107,381","118,291"
7436,"112,126","132,463"
7438,"94,316","105,855"
7439,"78,699","81,217"
7440,"85,368","102,829"
7442,"87,142","100,785"
7444,"84,587","103,019"
7446,"115,109","143,841"
